log start...
09:37:49.913..[local]..get hq running..cli_thread_getlastPrice-1111
09:37:50.418..[local]..get hq running..cli_thread_getlastPrice-1111
09:37:50.987..[local]..get hq running..cli_thread_getlastPrice-1111
09:37:51.533..[local]..get hq running..cli_thread_getlastPrice-1111
09:37:52.079..[local]..get hq running..cli_thread_getlastPrice-1111
09:37:52.625..[local]..get hq running..cli_thread_getlastPrice-1111
09:37:53.171..[local]..get hq running..cli_thread_getlastPrice-1111
09:37:53.717..[local]..get hq running..cli_thread_getlastPrice-1111
09:37:54.263..[local]..get hq running..cli_thread_getlastPrice-1111
09:37:54.809..[local]..get hq running..cli_thread_getlastPrice-1111
09:37:55.355..[local]..get hq running..cli_thread_getlastPrice-1111
09:37:55.901..[local]..get hq running..cli_thread_getlastPrice-1111
09:37:56.447..[local]..get hq running..cli_thread_getlastPrice-1111
09:37:56.993..[local]..get hq running..cli_thread_getlastPrice-1111
09:37:57.539..[local]..get hq running..cli_thread_getlastPrice-1111
09:37:58.085..[local]..get hq running..cli_thread_getlastPrice-1111
09:37:58.631..[local]..get hq running..cli_thread_getlastPrice-1111
09:37:59.143..[local]..get hq running..cli_thread_getlastPrice-1111
09:37:59.655..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:00.168..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:00.719..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:01.265..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:01.811..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:02.357..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:02.903..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:03.449..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:03.995..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:04.541..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:05.087..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:05.633..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:06.179..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:06.725..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:07.271..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:07.817..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:08.363..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:08.909..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:09.405..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:09.915..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:10.423..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:10.978..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:11.524..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:12.070..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:12.616..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:13.162..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:13.708..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:14.254..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:14.800..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:15.346..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:15.892..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:16.438..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:16.984..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:17.532..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:18.078..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:18.624..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:19.157..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:19.657..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:20.172..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:20.725..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:21.271..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:21.817..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:22.350..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:22.914..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:23.460..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:24.006..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:24.552..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:25.067..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:25.592..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:26.145..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:26.691..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:27.237..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:27.783..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:28.329..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:28.875..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:29.373..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:29.886..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:30.398..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:30.962..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:31.508..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:32.054..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:32.600..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:33.146..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:33.692..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:34.238..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:34.784..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:35.325..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:35.883..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:36.410..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:36.958..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:37.504..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:38.050..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:38.596..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:39.142..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:39.622..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:40.132..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:40.646..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:41.229..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:41.775..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:42.321..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:42.867..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:43.395..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:43.941..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:44.487..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:45.033..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:45.579..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:46.125..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:46.671..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:47.217..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:47.763..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:48.309..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:48.855..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:49.357..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:49.864..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:50.372..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:50.940..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:51.486..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:52.032..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:52.578..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:53.124..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:53.670..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:54.216..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:54.762..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:55.308..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:55.854..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:56.400..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:56.946..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:57.492..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:58.038..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:58.584..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:59.130..[local]..get hq running..cli_thread_getlastPrice-1111
09:38:59.604..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:00.112..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:00.619..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:01.200..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:01.746..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:02.292..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:02.838..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:03.384..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:03.930..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:04.476..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:05.022..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:05.568..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:06.114..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:06.660..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:07.206..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:07.752..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:08.298..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:08.844..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:09.347..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:09.859..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:10.367..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:10.913..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:11.459..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:12.005..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:12.551..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:13.097..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:13.643..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:14.189..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:14.735..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:15.281..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:15.827..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:16.373..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:16.919..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:17.465..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:18.011..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:18.557..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:19.103..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:19.589..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:20.097..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:20.607..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:21.175..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:21.721..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:22.267..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:22.813..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:23.359..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:23.905..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:24.451..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:24.997..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:25.543..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:26.089..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:26.635..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:27.181..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:27.727..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:28.273..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:28.819..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:29.326..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:29.831..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:30.346..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:30.889..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:31.435..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:31.981..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:32.527..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:33.073..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:33.619..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:34.165..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:34.711..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:35.257..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:35.803..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:36.349..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:36.895..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:37.441..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:37.987..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:38.533..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:39.079..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:39.566..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:40.074..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:40.587..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:41.149..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:41.695..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:42.241..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:42.787..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:43.333..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:43.879..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:44.425..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:44.971..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:45.517..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:46.063..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:46.609..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:47.155..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:47.701..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:48.247..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:48.793..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:49.308..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:49.815..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:50.328..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:50.879..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:51.425..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:51.971..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:52.517..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:53.063..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:53.609..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:54.155..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:54.701..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:55.247..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:55.793..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:56.339..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:56.885..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:57.431..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:57.977..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:58.523..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:59.069..[local]..get hq running..cli_thread_getlastPrice-1111
09:39:59.553..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:00.063..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:00.573..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:01.141..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:01.687..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:02.233..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:02.779..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:03.325..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:03.871..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:04.417..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:04.963..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:05.509..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:06.055..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:06.601..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:07.147..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:07.693..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:08.239..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:08.785..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:09.298..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:09.808..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:10.319..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:10.855..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:11.401..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:11.947..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:12.493..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:13.039..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:13.585..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:14.131..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:14.677..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:15.223..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:15.769..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:16.315..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:16.861..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:17.407..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:17.953..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:18.499..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:19.045..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:19.541..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:20.051..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:20.564..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:21.133..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:21.679..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:22.225..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:22.771..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:23.317..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:23.863..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:24.409..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:24.955..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:25.501..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:26.047..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:26.593..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:27.139..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:27.685..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:28.231..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:28.777..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:29.289..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:29.799..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:30.306..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:30.847..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:31.393..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:31.939..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:32.485..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:33.031..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:33.577..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:34.123..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:34.641..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:35.203..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:35.749..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:36.295..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:36.841..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:37.387..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:37.933..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:38.479..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:39.025..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:39.517..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:40.022..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:40.532..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:41.094..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:41.640..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:42.181..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:42.727..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:43.274..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:43.820..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:44.327..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:44.840..[local]..get hq running..cli_thread_getlastPrice-1111
09:40:45.356..[local]..get hq running..cli_thread_getlastPrice-1111
